RADIOBASE,FECHA,REGION,TRAFICO
RBDF6474C026,2019-08-25,9,45.43
RBDF6478C001,2019-08-25,9,43.76
RBDF6478C002,2019-08-25,9,25.03
RBDF6478C003,2019-08-25,9,44.18
RBDF6478C004,2019-08-25,9,44.12
RBDF6478C005,2019-08-25,9,10.52
RBDF6478C006,2019-08-25,9,36.12
RBDF6534C001,2019-08-25,9,45.22
RBDF6534C002,2019-08-25,9,61.07
RBDF6534C003,2019-08-25,9,21.02
RBDF6534C004,2019-08-25,9,46.03
RBDF6534C005,2019-08-25,9,52.9
RBDF6534C006,2019-08-25,9,9.25
RBDF6534C021,2019-08-25,9,64.39
RBDF6534C022,2019-08-25,9,131.17
RBDF6534C023,2019-08-25,9,44.67
RBDF6534C024,2019-08-25,9,69.91
RBDF6534C025,2019-08-25,9,115.33
RBDF6534C026,2019-08-25,9,43.77
RBDF6535C001,2019-08-25,9,247.88
RBDF6535C002,2019-08-25,9,134.26
RBDF6535C003,2019-08-25,9,237.76
RBDF6535C004,2019-08-25,9,35.86
RBDF6535C005,2019-08-25,9,22.56
RBDF6535C006,2019-08-25,9,40.79
RBDF6574C001,2019-08-25,9,94.02
RBDF6574C002,2019-08-25,9,51.62
RBDF6574C003,2019-08-25,9,61.23
RBDF6574C004,2019-08-25,9,77.55
RBDF6574C005,2019-08-25,9,51.03
RBDF6574C006,2019-08-25,9,64.82
RBDF6574C021,2019-08-25,9,108.93
RBDF6574C022,2019-08-25,9,35.16
RBDF6574C023,2019-08-25,9,45.44
RBDF6574C024,2019-08-25,9,107.18
RBDF6574C025,2019-08-25,9,43.43
RBDF6574C026,2019-08-25,9,48.69
RBDF6588C001,2019-08-25,9,54.76
RBDF6588C002,2019-08-25,9,101.35
RBDF6588C003,2019-08-25,9,56.6
RBDF6589C001,2019-08-25,9,19.54
RBDF6589C002,2019-08-25,9,32.8
RBDF6589C003,2019-08-25,9,74.87
RBDF6589C004,2019-08-25,9,10.84
RBDF6589C005,2019-08-25,9,26.28
RBDF6589C006,2019-08-25,9,58.01
RBDF6589C021,2019-08-25,9,14.66
RBDF6589C022,2019-08-25,9,11.26
RBDF6589C023,2019-08-25,9,28.68
RBDF6589C024,2019-08-25,9,15.04
RBDF6589C025,2019-08-25,9,11.18
RBDF6589C026,2019-08-25,9,25.6
RBDF6590C001,2019-08-25,9,130.92
RBDF6590C002,2019-08-25,9,50.95
RBDF6590C003,2019-08-25,9,19.6
RBDF6590C004,2019-08-25,9,182.5
RBDF6590C005,2019-08-25,9,59.13
RBDF6590C006,2019-08-25,9,13.3
RBDF6590C021,2019-08-25,9,37.17
RBDF6590C022,2019-08-25,9,133.94
RBDF6590C023,2019-08-25,9,6.86
RBDF6590C024,2019-08-25,9,31.07
RBDF6590C025,2019-08-25,9,132.89
RBDF6590C026,2019-08-25,9,5.61
RBDF6591C001,2019-08-25,9,16.19
RBDF6591C002,2019-08-25,9,17.97
RBDF6591C003,2019-08-25,9,5.25
RBDF6591C004,2019-08-25,9,14.46
RBDF6591C005,2019-08-25,9,15.27
RBDF6591C006,2019-08-25,9,1.16
RBDF6591C021,2019-08-25,9,9.7
RBDF6591C022,2019-08-25,9,10.95
RBDF6591C023,2019-08-25,9,1.84
RBDF6591C024,2019-08-25,9,8.06
RBDF6591C025,2019-08-25,9,9.46
RBDF6591C026,2019-08-25,9,1.65
RBDF6592C001,2019-08-25,9,19.53
RBDF6592C002,2019-08-25,9,11.11
RBDF6592C003,2019-08-25,9,17.53
RBDF6592C004,2019-08-25,9,10.16
RBDF6592C005,2019-08-25,9,5.63
RBDF6592C006,2019-08-25,9,8.72
RBDF6592C021,2019-08-25,9,6.7
RBDF6592C022,2019-08-25,9,4.25
RBDF6592C023,2019-08-25,9,5.85
RBDF6592C024,2019-08-25,9,8.16
RBDF6592C025,2019-08-25,9,4.47
RBDF6592C026,2019-08-25,9,6.06
RBDF6594C001,2019-08-25,9,77.89
RBDF6594C002,2019-08-25,9,41.11
RBDF6594C003,2019-08-25,9,35.19
RBDF6594C021,2019-08-25,9,34.84
RBDF6594C022,2019-08-25,9,33.14
RBDF6594C023,2019-08-25,9,52.58
RBDF6594C024,2019-08-25,9,37.46
RBDF6594C025,2019-08-25,9,30.59
RBDF6594C026,2019-08-25,9,57.27
RBDF6622C001,2019-08-25,9,71.61
RBDF6622C002,2019-08-25,9,15
RBDF6622C003,2019-08-25,9,35.55
RBDF6622C004,2019-08-25,9,44.76
RBDF6622C005,2019-08-25,9,8.02
RBDF6622C006,2019-08-25,9,23.13
RBDF6622C021,2019-08-25,9,21.92
RBDF6622C022,2019-08-25,9,7.95
RBDF6622C023,2019-08-25,9,19.21
RBDF6622C024,2019-08-25,9,22.47
RBDF6622C025,2019-08-25,9,5.87
RBDF6622C026,2019-08-25,9,20.17
RBDF6638C001,2019-08-25,9,249.21
RBDF6638C002,2019-08-25,9,38.21
RBDF6638C003,2019-08-25,9,62.58
RBDF6638C004,2019-08-25,9,7.19
RBDF6638C005,2019-08-25,9,4.33
RBDF6638C006,2019-08-25,9,7.7
RBDF6638C021,2019-08-25,9,93.79
RBDF6638C022,2019-08-25,9,13.33
RBDF6638C023,2019-08-25,9,37.13
RBDF6638C024,2019-08-25,9,98.55
RBDF6638C025,2019-08-25,9,14.58
RBDF6638C026,2019-08-25,9,44.29
RBDF6649C001,2019-08-25,9,17.11
RBDF6649C002,2019-08-25,9,44.4
RBDF6649C003,2019-08-25,9,37.15
RBDF6649C004,2019-08-25,9,10.48
RBDF6649C005,2019-08-25,9,19.2
RBDF6649C006,2019-08-25,9,15.4
RBDF6651C001,2019-08-25,9,25.24
RBCH3539C002,2019-08-27,3,44.61
RBCH3539C003,2019-08-27,3,26.11
RBCH3539C004,2019-08-27,3,41.8
RBCH3539C005,2019-08-27,3,15.01
RBCH3539C006,2019-08-27,3,10.85
RBCH3540C001,2019-08-27,3,173.38
RBCH3540C002,2019-08-27,3,233.79
RBCH3540C003,2019-08-27,3,19.38
RBCH3540C004,2019-08-27,3,81.63
RBCH3540C005,2019-08-27,3,105.43
RBCH3540C006,2019-08-27,3,9.84
RBCH3541C001,2019-08-27,3,165.81
RBCH3541C002,2019-08-27,3,190.28
RBCH3541C003,2019-08-27,3,120.34
RBCH3541C004,2019-08-27,3,73.61
RBCH3541C005,2019-08-27,3,80.28
RBCH3541C006,2019-08-27,3,49.66
RBCH3543C001,2019-08-27,3,116.57
RBCH3543C002,2019-08-27,3,103.95
RBCH3543C003,2019-08-27,3,103.02
RBCH3543C004,2019-08-27,3,55.37
RBCH3543C005,2019-08-27,3,45.93
RBCH3543C006,2019-08-27,3,40.7
RBCH3544C001,2019-08-27,3,10.76
RBCH3544C002,2019-08-27,3,36.46
RBCH3544C003,2019-08-27,3,98.07
RBCH3544C004,2019-08-27,3,4.97
RBCH3544C005,2019-08-27,3,13.14
RBCH3544C006,2019-08-27,3,32.04
RBCH3545C001,2019-08-27,3,209.57
RBCH3545C002,2019-08-27,3,196.58
RBCH3545C003,2019-08-27,3,258.69
RBCH3545C004,2019-08-27,3,89.52
RBCH3545C005,2019-08-27,3,81.33
RBCH3545C006,2019-08-27,3,109.77
RBCH3549C001,2019-08-27,3,67.98
RBCH3549C002,2019-08-27,3,125.71
RBCH3549C003,2019-08-27,3,66.14
RBCH3549C004,2019-08-27,3,17.63
RBCH3549C005,2019-08-27,3,55.29
RBCH3549C006,2019-08-27,3,26.15
RBCH3550C001,2019-08-27,3,29.61
RBCH3550C002,2019-08-27,3,33.09
RBCH3550C003,2019-08-27,3,20
RBCH3550C004,2019-08-27,3,14.4
RBCH3550C005,2019-08-27,3,9.64
RBCH3550C006,2019-08-27,3,7.69
RBCH3551C001,2019-08-27,3,96.86
RBCH3551C002,2019-08-27,3,73
RBCH3551C003,2019-08-27,3,54.53
RBCH3551C004,2019-08-27,3,97.77
RBCH3551C005,2019-08-27,3,82.98
RBCH3551C006,2019-08-27,3,55.26
RBCH3551C021,2019-08-27,3,83.58
RBCH3551C022,2019-08-27,3,129.52
RBCH3551C023,2019-08-27,3,153.5
RBCH3551C024,2019-08-27,3,80.15
RBCH3551C025,2019-08-27,3,121.7
RBCH3551C026,2019-08-27,3,128.71
RBCH3554C001,2019-08-27,3,76.13
RBCH3554C002,2019-08-27,3,45.11
RBCH3554C003,2019-08-27,3,70.19
RBCH3554C004,2019-08-27,3,35.24
RBCH3554C005,2019-08-27,3,21.04
RBCH3554C006,2019-08-27,3,24.68
RBCH3559C001,2019-08-27,3,116.96
RBCH3559C002,2019-08-27,3,142.53
RBCH3559C003,2019-08-27,3,17.04
RBCH3559C004,2019-08-27,3,56.41
RBCH3559C005,2019-08-27,3,21.42
RBCH3559C006,2019-08-27,3,5.46
RBCH3561C001,2019-08-27,3,38.53
RBCH3561C002,2019-08-27,3,20.13
RBCH3561C004,2019-08-27,3,10.91
RBCH3561C005,2019-08-27,3,9.19
RBCH3681C001,2019-08-27,3,39.92
RBCH3681C002,2019-08-27,3,61.53
RBCH3681C003,2019-08-27,3,37.38
RBCH3681C004,2019-08-27,3,42.63
RBCH3681C005,2019-08-27,3,65.13
RBCH3681C006,2019-08-27,3,40.94
RBCH3681C021,2019-08-27,3,27.4
RBCH3681C022,2019-08-27,3,52.91
RBCH3681C023,2019-08-27,3,18.32
RBCH3681C024,2019-08-27,3,24.17
RBCH3681C025,2019-08-27,3,42.03
RBCH3681C026,2019-08-27,3,15.94
RBCH3682C001,2019-08-27,3,136.35
RBCH3682C002,2019-08-27,3,154.74
RBCH3682C003,2019-08-27,3,199.35
RBCH3682C004,2019-08-27,3,66.85
RBCH3682C005,2019-08-27,3,76.42
RBCH3682C006,2019-08-27,3,92.02
RBCH3695C001,2019-08-27,3,123.58
RBCH3695C002,2019-08-27,3,60.33
RBCH3695C004,2019-08-27,3,56.37
RBCH3695C005,2019-08-27,3,27.02
RBCH3696C001,2019-08-27,3,133.31
RBCH3696C002,2019-08-27,3,88.11
RBCH3696C003,2019-08-27,3,223.59
RBCH3696C004,2019-08-27,3,58.63
RBCH3696C005,2019-08-27,3,43.75
RBCH3696C006,2019-08-27,3,80.48
RBCH3699C001,2019-08-27,3,55.32
RBCH3699C002,2019-08-27,3,65.08
RBCH3699C004,2019-08-27,3,37.31
RBCH3699C005,2019-08-27,3,48.19
RBCH3700C001,2019-08-27,3,116.88
RBCH3700C002,2019-08-27,3,28.39
RBCH3700C003,2019-08-27,3,59.85
RBCH3700C004,2019-08-27,3,109.23
RBCH3700C005,2019-08-27,3,31.19
RBCH3700C006,2019-08-27,3,59.4
RBCH3701C001,2019-08-27,3,41.04
RBCH3701C002,2019-08-27,3,138.54
RBCH3701C003,2019-08-27,3,48.94
RBCH3701C004,2019-08-27,3,29.84
RBCH3701C005,2019-08-27,3,77.53
RBCH3701C006,2019-08-27,3,35.77
RBCH3702C001,2019-08-27,3,130.37
RBCH3702C002,2019-08-27,3,28.59
RBCH3702C003,2019-08-27,3,174.97
RBCH3702C004,2019-08-27,3,52.49
RBCH3702C005,2019-08-27,3,14.33
RBCH3702C006,2019-08-27,3,67.2
RBCH3703C001,2019-08-27,3,308.11
RBCH3703C002,2019-08-27,3,116.73
RBCH3703C003,2019-08-27,3,305.73
RBCH3703C004,2019-08-27,3,124.59
RBCH3703C005,2019-08-27,3,43.8
RBCH3703C006,2019-08-27,3,103.19
RBCH3704C001,2019-08-27,3,239.08
RBCH3704C002,2019-08-27,3,443.11
RBCH3704C003,2019-08-27,3,126.28
RBCH3704C004,2019-08-27,3,144.57
RBCH3704C005,2019-08-27,3,237.78
RBCH3704C006,2019-08-27,3,70.42
RBCH3705C001,2019-08-27,3,173.4
RBCH3705C002,2019-08-27,3,153.21
RBCH3705C003,2019-08-27,3,60.75
RBCH3705C004,2019-08-27,3,94.47
RBCH3705C005,2019-08-27,3,66.52
RBCH3705C006,2019-08-27,3,23.99
RBCH3706C001,2019-08-27,3,262.67
RBCH3706C002,2019-08-27,3,290.9
RBCH3706C003,2019-08-27,3,227.97
RBCH3706C004,2019-08-27,3,73.26
RBCH3706C005,2019-08-27,3,122.06
RBCH3706C006,2019-08-27,3,85.34
RBCH3707C001,2019-08-27,3,170.64
RBCH3707C002,2019-08-27,3,50.69
RBCH3707C003,2019-08-27,3,52.25
RBCH3707C004,2019-08-27,3,54.22
RBCH3707C005,2019-08-27,3,17.79
RBCH3707C006,2019-08-27,3,22.67
RBCH3708C001,2019-08-27,3,185.77
RBCH3708C002,2019-08-27,3,112.02
RBCH3708C003,2019-08-27,3,70.24
RBCH3708C004,2019-08-27,3,103.3
RBCH3708C005,2019-08-27,3,46.34
RBCH3708C006,2019-08-27,3,35.75
RBCH3709C001,2019-08-27,3,175.66
RBCH3709C002,2019-08-27,3,274.1
RBCH3709C003,2019-08-27,3,311.14
RBCH3709C004,2019-08-27,3,82.15
RBCH3709C005,2019-08-27,3,126.54
RBCH3709C006,2019-08-27,3,131.3
RBCH3729C001,2019-08-27,3,164.37
RBCH3729C002,2019-08-27,3,214.48
RBCH3729C003,2019-08-27,3,131.86
RBCH3729C004,2019-08-27,3,83.1
RBCH3729C005,2019-08-27,3,106.03
RBCH3729C006,2019-08-27,3,71.46
RBCH3730C001,2019-08-27,3,48.82
RBCH3730C002,2019-08-27,3,29.61
RBCH3730C003,2019-08-27,3,77.63
RBCH3730C004,2019-08-27,3,18.14
RBCH3730C005,2019-08-27,3,11.96
RBCH3730C006,2019-08-27,3,29.05
RBCH3731C001,2019-08-27,3,17.68
RBCH3731C002,2019-08-27,3,9.79
RBCH3731C003,2019-08-27,3,66.42
RBCH3731C004,2019-08-27,3,8.53
RBCH3731C005,2019-08-27,3,2.89
RBCH3731C006,2019-08-27,3,30.77
RBCH3733C001,2019-08-27,3,47.71
RBCH3733C002,2019-08-27,3,24.17
RBCH3733C003,2019-08-27,3,44.93
RBCH3733C004,2019-08-27,3,21.21
RBCH3733C005,2019-08-27,3,7.66
RBCH3733C006,2019-08-27,3,24.12
RBCH3746C001,2019-08-27,3,325.84
RBCH3746C002,2019-08-27,3,432.06
RBCH3746C003,2019-08-27,3,44.57
RBCH3746C004,2019-08-27,3,158.78
RBCH3746C005,2019-08-27,3,267.31
RBCH3746C006,2019-08-27,3,22.69
RBCH3748C001,2019-08-27,3,51.79
RBCH3748C002,2019-08-27,3,102.52
RBCH3748C003,2019-08-27,3,30.02
RBCH3748C004,2019-08-27,3,16.05
RBCH3748C005,2019-08-27,3,30.96
RBCH3748C006,2019-08-27,3,9.25
RBCH3760C001,2019-08-27,3,14.5
RBCH3760C002,2019-08-27,3,15.89
RBCH3760C004,2019-08-27,3,6.19
RBCH3760C005,2019-08-27,3,5.71
RBCH3829C001,2019-08-27,3,126.88
RBCH3829C002,2019-08-27,3,70.44
RBCH3829C003,2019-08-27,3,52.36
RBCH3829C004,2019-08-27,3,135.78
RBCH3829C005,2019-08-27,3,81.83
RBCH3829C006,2019-08-27,3,59.54
RBCH3829C021,2019-08-27,3,89.92
RBCH3829C022,2019-08-27,3,58.17
RBCH3829C023,2019-08-27,3,39.69
RBCH3829C024,2019-08-27,3,89.44
RBCH3829C025,2019-08-27,3,61.02
RBCH3829C026,2019-08-27,3,41.42
RBCH3927C001,2019-08-27,3,3.59
RBCH3927C002,2019-08-27,3,5.19
RBCH3927C004,2019-08-27,3,1.64
RBCH3927C005,2019-08-27,3,2.79
RBCH3928C001,2019-08-27,3,0
RBCH3928C002,2019-08-27,3,0
RBCH3928C004,2019-08-27,3,0
RBCH3928C005,2019-08-27,3,0
RBCH3930C001,2019-08-27,3,96.03
RBCH3930C002,2019-08-27,3,61.47
RBCH3930C003,2019-08-27,3,26.25
RBCH3930C004,2019-08-27,3,48.45
RBCH3930C005,2019-08-27,3,27.47
RBCH3930C006,2019-08-27,3,13.72
RBCH3931C001,2019-08-27,3,11.83
RBCH3931C002,2019-08-27,3,73.58
RBCH3931C003,2019-08-27,3,106.25
RBCH3931C004,2019-08-27,3,5.19
RBCH3931C005,2019-08-27,3,17.07
RBCH3931C006,2019-08-27,3,12.41
RBCH3932C001,2019-08-27,3,7.22
RBCH3932C002,2019-08-27,3,97.78
RBCH3932C003,2019-08-27,3,12.98
RBCH3932C004,2019-08-27,3,1.59
RBCH3932C005,2019-08-27,3,36.03
RBCH3932C006,2019-08-27,3,6.07
RBCH3933C001,2019-08-27,3,51.96
RBCH3933C002,2019-08-27,3,59.52
RBCH3933C003,2019-08-27,3,91.73
RBCH3933C004,2019-08-27,3,25.05
RBCH3933C005,2019-08-27,3,27.69
RBCH3933C006,2019-08-27,3,30.63
RBCH3936C001,2019-08-27,3,236.49
RBCH3936C002,2019-08-27,3,177.09
RBCH3936C003,2019-08-27,3,186.03
RBCH3936C004,2019-08-27,3,115.28
RBCH3936C005,2019-08-27,3,95.4
RBCH3936C006,2019-08-27,3,94.87
RBCH3938C001,2019-08-27,3,34.78
RBCH3938C002,2019-08-27,3,42.16
RBCH3938C003,2019-08-27,3,212.13
RBCH3938C004,2019-08-27,3,20.45
RBCH3938C005,2019-08-27,3,22.41
RBCH3938C006,2019-08-27,3,103.63
RBCH3940C001,2019-08-27,3,0
RBCH3940C002,2019-08-27,3,0
RBCH3940C003,2019-08-27,3,0
RBCH3940C004,2019-08-27,3,0
RBCH3940C005,2019-08-27,3,0
RBCH3940C006,2019-08-27,3,0
RBCH3941C001,2019-08-27,3,50.74
RBCH3941C002,2019-08-27,3,38.62
RBCH3941C003,2019-08-27,3,79.07
RBCH3941C004,2019-08-27,3,13.51
RBCH3941C005,2019-08-27,3,11.17
RBCH3941C006,2019-08-27,3,32.25
RBCH3943C001,2019-08-27,3,0
RBCH3943C002,2019-08-27,3,0
RBCH3943C003,2019-08-27,3,0
RBCH3943C004,2019-08-27,3,0
RBCH3943C005,2019-08-27,3,0
RBCH3943C006,2019-08-27,3,0
RBCH3944C001,2019-08-27,3,156.24
RBCH3944C002,2019-08-27,3,104.39
RBCH3944C003,2019-08-27,3,202.69
RBCH3944C004,2019-08-27,3,70.69
RBCH3944C005,2019-08-27,3,56.2
RBCH3944C006,2019-08-27,3,88.92
RBCH3946C001,2019-08-27,3,23.2
RBCH3946C002,2019-08-27,3,66.72
RBCH3946C003,2019-08-27,3,108.87
RBCH3946C004,2019-08-27,3,10.77
RBCH3946C005,2019-08-27,3,10.18
RBCH3946C006,2019-08-27,3,45.71
RBCH3948C001,2019-08-27,3,123.53
RBCH3948C002,2019-08-27,3,109.69
RBCH3948C003,2019-08-27,3,125.08
RBCH3948C004,2019-08-27,3,70.45
RBCH3948C005,2019-08-27,3,57.89
RBCH3948C006,2019-08-27,3,68.26
RBCH3949C001,2019-08-27,3,36.92
RBCH3949C002,2019-08-27,3,19.82
RBCH3949C004,2019-08-27,3,9.13
RBCH3949C005,2019-08-27,3,11.28
RBCH3950C001,2019-08-27,3,22.45
RBCH3950C002,2019-08-27,3,29.73
RBCH3950C004,2019-08-27,3,8.43
RBCH3950C005,2019-08-27,3,9.87
RBCH3952C001,2019-08-27,3,161.97
RBCH3952C002,2019-08-27,3,163.26
RBCH3952C003,2019-08-27,3,121.19
RBCH3952C004,2019-08-27,3,61.46
RBCH3952C005,2019-08-27,3,66.9
RBCH3952C006,2019-08-27,3,57.09
RBCH3955C001,2019-08-27,3,108.61
RBCH3955C002,2019-08-27,3,88.37
RBCH3955C003,2019-08-27,3,71.15
RBCH3955C004,2019-08-27,3,108.21
RBCH3955C005,2019-08-27,3,90.98
RBCH3955C006,2019-08-27,3,74.81
RBCH3957C001,2019-08-27,3,50.6
RBCH3957C002,2019-08-27,3,44.23
RBCH3957C003,2019-08-27,3,66.11
RBCH3957C004,2019-08-27,3,59.73
RBCH3957C005,2019-08-27,3,50.33
RBCH3957C006,2019-08-27,3,70.33
RBCH3957C021,2019-08-27,3,43.2
RBCH3957C022,2019-08-27,3,27.73
RBCH3957C023,2019-08-27,3,54.63
RBCH3957C024,2019-08-27,3,48.62
RBCH3957C025,2019-08-27,3,29.19
RBCH3957C026,2019-08-27,3,57.15
RBCH3958C001,2019-08-27,3,62.76
RBCH3958C002,2019-08-27,3,172.74
RBCH3958C003,2019-08-27,3,20.94
RBCH3958C004,2019-08-27,3,36.19
RBCH3958C005,2019-08-27,3,78.24
RBCH3958C006,2019-08-27,3,8.68
RBCH3959C001,2019-08-27,3,73.62
RBCH3959C002,2019-08-27,3,56.29
RBCH3959C003,2019-08-27,3,39.26
RBCH3959C004,2019-08-27,3,91.07
RBCH3959C005,2019-08-27,3,77.7
RBCH3959C006,2019-08-27,3,40.18
RBCH3959C021,2019-08-27,3,62.76
RBCH3959C022,2019-08-27,3,52.62
RBCH3959C023,2019-08-27,3,27.71
RBCH3959C024,2019-08-27,3,62.14
RBCH3959C025,2019-08-27,3,59.19
RBCH3959C026,2019-08-27,3,27.77
RBCH3960C001,2019-08-27,3,74.25
RBCH3960C002,2019-08-27,3,55.73
RBCH3960C003,2019-08-27,3,47.93
RBCH3960C004,2019-08-27,3,101.62
RBCH3960C005,2019-08-27,3,83.23
RBCH3960C006,2019-08-27,3,68.41
RBCH3960C021,2019-08-27,3,65.09
RBCH3960C022,2019-08-27,3,46.22
RBCH3960C023,2019-08-27,3,39.74
RBCH3960C024,2019-08-27,3,58.69
RBCH3960C025,2019-08-27,3,41.15
RBCH3960C026,2019-08-27,3,37.59
RBCH3961C001,2019-08-27,3,75.57
RBCH3961C002,2019-08-27,3,85.36
RBCH3961C003,2019-08-27,3,65.64
RBCH3961C004,2019-08-27,3,88.63
RBCH3961C005,2019-08-27,3,102.85
RBCH3961C006,2019-08-27,3,89.9
RBCH3961C021,2019-08-27,3,106.25
RBCH3961C022,2019-08-27,3,104.32
RBCH3961C023,2019-08-27,3,67.68
RBCH3961C024,2019-08-27,3,93.51
RBCH3961C025,2019-08-27,3,96.5
RBCH3961C026,2019-08-27,3,63.45
RBCH3963C001,2019-08-27,3,91.89
RBCH3963C002,2019-08-27,3,121.69
RBCH3963C003,2019-08-27,3,78.49
RBCH3963C004,2019-08-27,3,87.96
RBCH3963C005,2019-08-27,3,91.85
RBCH3963C006,2019-08-27,3,71.42
RBCH3965C001,2019-08-27,3,134.03
RBCH3965C002,2019-08-27,3,45.97
RBCH3965C003,2019-08-27,3,149.01
RBCH3965C004,2019-08-27,3,55.92
RBCH3965C005,2019-08-27,3,20.69
RBCH3965C006,2019-08-27,3,56.56
RBCH3966C001,2019-08-27,3,133.8
RBCH3966C003,2019-08-27,3,50.37
RBCH3966C004,2019-08-27,3,63.99
RBCH3966C006,2019-08-27,3,19.9
RBCH3968C001,2019-08-27,3,44.27
RBCH3968C002,2019-08-27,3,140.5
RBCH3968C003,2019-08-27,3,43.44
RBCH3968C004,2019-08-27,3,44.48
RBCH3968C005,2019-08-27,3,146.36
RBCH3968C006,2019-08-27,3,53.04
RBCH3968C021,2019-08-27,3,31.76
RBCH3968C022,2019-08-27,3,130.33
RBCH3968C023,2019-08-27,3,32.23
RBCH3968C024,2019-08-27,3,35.34
RBCH3968C025,2019-08-27,3,135.72
RBCH3968C026,2019-08-27,3,35.51
RBCH2065C026,2019-08-29,3,74.45
RBCH2067C001,2019-08-29,3,103.34
RBCH2067C002,2019-08-29,3,66.17
RBCH2067C003,2019-08-29,3,82.2
RBCH2067C004,2019-08-29,3,108.27
RBCH2067C005,2019-08-29,3,75.43
RBCH2067C006,2019-08-29,3,102.49
RBCH2067C021,2019-08-29,3,67.78
RBCH2067C022,2019-08-29,3,45.48
RBCH2067C023,2019-08-29,3,21.32
RBCH2067C024,2019-08-29,3,70.85
RBCH2067C025,2019-08-29,3,47.96
RBCH2067C026,2019-08-29,3,20.43
RBCH2074C001,2019-08-29,3,304.38
RBCH2074C002,2019-08-29,3,286.77
RBCH2074C003,2019-08-29,3,297.22
RBCH2074C004,2019-08-29,3,90.25
RBCH2074C005,2019-08-29,3,74.16
RBCH2074C006,2019-08-29,3,67.06
RBCH2075C001,2019-08-29,3,26.86
RBCH2075C002,2019-08-29,3,49.03
RBCH2075C003,2019-08-29,3,108.24
RBCH2075C004,2019-08-29,3,26.66
RBCH2075C005,2019-08-29,3,60.18
RBCH2075C006,2019-08-29,3,113.69
RBCH2076C001,2019-08-29,3,34.99
RBCH2076C002,2019-08-29,3,45.92
RBCH2076C003,2019-08-29,3,51.9
RBCH2076C004,2019-08-29,3,45.41
RBCH2076C005,2019-08-29,3,49.56
RBCH2076C006,2019-08-29,3,70.07
RBCH2076C021,2019-08-29,3,21.12
RBCH2076C022,2019-08-29,3,40.15
RBCH2076C023,2019-08-29,3,54.46
RBCH2076C024,2019-08-29,3,19.31
RBCH2076C025,2019-08-29,3,37.01
RBCH2076C026,2019-08-29,3,46.9
RBCH2079C001,2019-08-29,3,40.85
RBCH2079C002,2019-08-29,3,20.37
RBCH2079C003,2019-08-29,3,78.05
RBCH2079C004,2019-08-29,3,33.08
RBCH2079C005,2019-08-29,3,24.03
RBCH2079C006,2019-08-29,3,65.73
RBCH2084C001,2019-08-29,3,69.51
RBCH2084C002,2019-08-29,3,17.33
RBCH2084C003,2019-08-29,3,93.72
RBCH2084C004,2019-08-29,3,67.35
RBCH2084C005,2019-08-29,3,25.35
RBCH2084C006,2019-08-29,3,119.09
RBCH2084C021,2019-08-29,3,74.13
RBCH2084C022,2019-08-29,3,8.57
RBCH2084C023,2019-08-29,3,75.99
RBCH2084C024,2019-08-29,3,73.49
RBCH2084C025,2019-08-29,3,13.53
RBCH2084C026,2019-08-29,3,84.76
RBCH2085C001,2019-08-29,3,0.1
RBCH2085C002,2019-08-29,3,8.23
RBCH2085C003,2019-08-29,3,28.38
RBCH2085C004,2019-08-29,3,0.04
RBCH2085C005,2019-08-29,3,1.36
RBCH2085C006,2019-08-29,3,8.77
RBCH2092C001,2019-08-29,3,226.34
RBCH2092C002,2019-08-29,3,103.48
RBCH2092C003,2019-08-29,3,164.56
RBCH2092C004,2019-08-29,3,100.11
RBCH2092C005,2019-08-29,3,52.55
RBCH2092C006,2019-08-29,3,83.01
RBCH2093C001,2019-08-29,3,83.84
RBCH2093C002,2019-08-29,3,50.07
RBCH2093C003,2019-08-29,3,40.53
RBCH2093C004,2019-08-29,3,91.67
RBCH2093C005,2019-08-29,3,56.37
RBCH2093C006,2019-08-29,3,45.54
RBCH2093C021,2019-08-29,3,72.94
RBCH2093C022,2019-08-29,3,32.71
RBCH2093C023,2019-08-29,3,26.66
RBCH2093C024,2019-08-29,3,66.79
RBCH2093C025,2019-08-29,3,29.57
RBCH2093C026,2019-08-29,3,25.35
RBCH2095C001,2019-08-29,3,168.45
RBCH2095C002,2019-08-29,3,128.46
RBCH2095C003,2019-08-29,3,42.76
RBCH2095C004,2019-08-29,3,129.17
RBCH2095C005,2019-08-29,3,84.76
RBCH2095C006,2019-08-29,3,36.42
RBCH2098C001,2019-08-29,3,46.8
RBCH2098C002,2019-08-29,3,71.59
RBCH2098C003,2019-08-29,3,80.74
RBCH2098C004,2019-08-29,3,51.58
RBCH2098C005,2019-08-29,3,71.45
RBCH2098C006,2019-08-29,3,81.92
RBCH2098C021,2019-08-29,3,76.81
RBCH2098C022,2019-08-29,3,47.36
RBCH2098C023,2019-08-29,3,65.87
RBCH2098C024,2019-08-29,3,74.43
RBCH2098C025,2019-08-29,3,48.92
RBCH2098C026,2019-08-29,3,69.8
RBCH2099C001,2019-08-29,3,180.59
RBCH2099C002,2019-08-29,3,63.8
RBCH2099C003,2019-08-29,3,146.82
RBCH2099C004,2019-08-29,3,181.32
RBCH2099C005,2019-08-29,3,62.14
RBCH2099C006,2019-08-29,3,157.93
RBCH2099C021,2019-08-29,3,127.49
RBCH2099C022,2019-08-29,3,50.34
RBCH2099C023,2019-08-29,3,106.02
RBCH2099C024,2019-08-29,3,130.53
RBCH2099C025,2019-08-29,3,55.29
